NPI	NPPES_PROVIDER_LAST_ORG_NAME	NPPES_PROVIDER_FIRST_NAME	NPPES_PROVIDER_CITY	NPPES_PROVIDER_STATE	SPECIALTY_DESC	DESCRIPTION_FLAG	DRUG_NAME	GENERIC_NAME	BENE_COUNT	TOTAL_CLAIM_COUNT	TOTAL_DAY_SUPPLY	TOTAL_DRUG_COST	BENE_COUNT_GE65	BENE_COUNT_GE65_REDACT_FLAG	TOTAL_CLAIM_COUNT_GE65	GE65_REDACT_FLAG	TOTAL_DAY_SUPPLY_GE65	TOTAL_DRUG_COST_GE65
1417945619	ALVAREZ	PEDRO	HIALEAH	FL	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		16	540	3332.27		*	16		540	3332.27
1356450050	ALVAREZ-MERAZ	CARLOS	SAN ANTONIO	TX	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2114.46		*	11		330	2114.46
1043259138	ALVES	JEAN	DORCHESTER	MA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		20	600	3970.71		*	20		600	3970.71
1144291147	ALWINE	LAWRENCE	DOWNINGTOWN	PA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		17	524	3382.16		*	17		524	3382.16
1669445078	AMABILE	ANTHONY	VIRGINIA BEACH	VA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		17	510	2582.78		#		#		
1568418150	AMADOR	JOSE	RIVERDALE	CA	Emergency Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	390	1490.86		*		*		
1548295405	AMARAM	NIRMALA	WAYCROSS	GA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1667.08		*	12		360	1667.08
1972502623	AMASON	RICHARD	ORLANDO	FL	Nurse Practitioner	S	LIPITOR	ATORVASTATIN CALCIUM		13	450	2250.05		*	13		450	2250.05
1689627267	AMATO	JAMES	EAST ORANGE	NJ	Cardiac Surgery	S	LIPITOR	ATORVASTATIN CALCIUM		22	840	4536.98		#		#		
1720033426	AMATO	JAMES	GLEN RIDGE	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		13	690	4247.84		#		#		
1770552762	AMENTA	CIRA	QUAKERTOWN	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		14	420	2644.62		*	14		420	2644.62
1841298064	AMICO	FRANK	PLAINVIEW	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		23	1471	6256.57		#		#		
1508968603	AMICO	MARK	NORTHRIDGE	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2360.76		*	12		360	2360.76
1235128711	AMIN	MAHENDRA	QUEENS VILLAGE	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		21	930	5256.46		#		#		
1144222555	AMOROSO	ANTHONY	EASTON	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1660.93		*	11		330	1660.93
1407953441	ANALYTIS	SPYRO	COAL CITY	IL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	510	2608.07		*	13		510	2608.07
1306889993	ANAND	RAKESH	BRIDGEPORT	CT	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	450	2948.39		#		#		
1649280074	ANASTASI	JAMES	SANTA MONICA	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	705	3924.34		*	12		705	3924.34
1366483174	ANASTASIADES	ATHOS	NORTH ARLINGTON	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		14	1140	6650.76		*	14		1140	6650.76
1588745368	ANASTASIO	DOMINICK	ASTORIA	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		26	1860	10915.4		#		#		
1437263571	ANDAL	GALICANO	PITTSBURG	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2351.4		*		*		
1699800219	ANDERECK	WILLIAM	SAN FRANCISCO	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		14	1080	6205.63		*	14		1080	6205.63
1619064706	ANDERSEN	HOLLY	NEW YORK	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		25	1050	5363.8		#		#		
1225025034	ANDERSEN	SUSAN	MOUNT PLEASANT	NC	General Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2144.93		*	11		330	2144.93
1225133952	ANDERSON	ALYN	HUNTINGTON BEACH	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		22	1260	6148.53		*	22		1260	6148.53
1780613380	ANDERSON	DAVID	OAKLAND	CA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		19	570	3686.22		*	19		570	3686.22
1831188945	ANDERSON	DAVID	CLEVELAND	TN	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		14	420	1936.9		*	14		420	1936.9
1003840596	ANDERSON	EDWARD	E PALO ALTO	CA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		17	750	3422.67		#		#		
1427026970	ANDERSON	ELIZABETH	WILLIAMSPORT	PA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1545.78		*	11		330	1545.78
1588655914	ANDERSON	FELTON	WASHINGTON	DC	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		15	746	4280.3		*	15		746	4280.3
1891856621	ANDERSON	IRSK	BURR RIDGE	IL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2422.02		*	12		360	2422.02
1407811722	ANDERSON	JEFFREY	LOUISVILLE	KY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	1080	5105.54		*	12		1080	5105.54
1265436281	ANDERSON	JEROME	OKLAHOMA CITY	OK	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2161.79		*	11		330	2161.79
1881885069	ANDERSON	JESSICA	HOUSTON	TX	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2254.88		*	11		330	2254.88
1205940574	ANDERSON	JOHN	WASILLA	AK	Pediatric Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1522.62		*	11		330	1522.62
1427284645	ANDERSON	JOSHUA	DES MOINES	IA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2573.29		*	13		390	2573.29
1588696256	ANDERSON	JUDITH	APPLETON	WI	Nurse Practitioner	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1531.08	0		0		0	0
1114921988	ANDERSON	KEVIN	COLUMBUS	OH	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	840	4211.39		*		*		
1639260425	ANDERSON	ROBERT	ROSEAU	MN	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2786.5		*	13		390	2786.5
1871685792	ANDERSON	SANDY	VANDALIA	OH	Nurse Practitioner	S	LIPITOR	ATORVASTATIN CALCIUM		12	365	2521.9	0		0		0	0
1720192925	ANDERSON	WILLIAM	LILBURN	GA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		23	690	3910.65		*	23		690	3910.65
1245235621	ANDING	GLORIA	EULESS	TX	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	930	4608.88		*	11		930	4608.88
1861589269	ANDRESIAN	ANDRE	COVINA	CA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		14	660	4105.24		*	14		660	4105.24
1841220209	ANDREW	JOHN	GREENBRAE	CA	General Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2374.5		*	12		360	2374.5
1265487839	ANDREWS	CLARKE	FINCASTLE	VA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		22	960	4893.82		*		*		
1598713646	ANDREWS	WILLIAM	INDEPENDENCE	MO	Endocrinology	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2367.54	0		0		0	0
1760428452	ANDYA	MICHAEL	GRASS VALLEY	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		17	870	4851.75		*	17		870	4851.75
1760550198	ANGEL	STEPHEN	NEWPORT BEACH	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2373.9		*	12		360	2373.9
1114945276	ANGELES	JENNIFER	CHICAGO	IL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2373.66		*	12		360	2373.66
1386735850	ANNAM	RAGHUVEER	PHILLIPSBURG	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		19	1050	5741.84		*	19		1050	5741.84
1780698639	ANNES	LAWRENCE	BRONXVILLE	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		31	2070	12920.48		*	31		2070	12920.48
1174563035	ANTIL	MICHAEL	PINEHURST	NC	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		17	690	3716.11		*	17		690	3716.11
1386727279	ANTOINE	JEAN	FAR ROCKAWAY	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2166.47		*	11		330	2166.47
1780603613	ANTON	JOHN	LIVINGSTON	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	870	4475.23		*		*		
1083684914	ANTONUCCI	LAWRENCE	CHESTER	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM	26	57	4080	24560.35		#		#		
1891720975	ANWAR	MUHAMMAD	NORMAN	OK	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		13	450	1776.67		*	13		450	1776.67
1962508630	ANZALDO	EPIFANIO	ORANGE	CA	Obstetrics/Gynecology	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1667.64		*	12		360	1667.64
1558543280	APELIAN	GARBIS	VAN NUYS	CA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM	11	30	900	5073.11	11		30		900	5073.11
1457570731	APOLITO	RENATO	NEPTUNE	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		24	2041	12325.9		#		#		
1578530929	APONTE	EDGARDO	BARRANQUITAS	PR	General Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2280.72		*	11		330	2280.72
1720046055	APOSTOL	JESUS	THE VILLAGES	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	570	3290.2		*	13		570	3290.2
1558355107	APPEL	ARTHUR	PEARL RIVER	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	1080	6100.22		*	12		1080	6100.22
1932193323	APPLEBAUM	ROBERT	NEW YORK	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	340	1592.19		*	12		340	1592.19
1770583668	AQUILINO	KENNETH	HOLYOKE	MA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		14	660	4371.07		*	14		660	4371.07
1770685414	AQUILINO	LINDA	WOODBURY	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	510	3271.3		*	11		510	3271.3
1528069762	ARAGHI	SASAN	FAYETTEVILLE	NC	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2205.7		*	11		330	2205.7
1639187545	ARAKAKI	SUE	SAN MATEO	CA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		18	900	5030.82		*		*		
1558334888	ARAKAWA	KEN	HONOLULU	HI	Rheumatology	S	LIPITOR	ATORVASTATIN CALCIUM		18	540	2994.86		#		#		
1659484566	ARAKEL	ARTOON	GLENDALE	CA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		31	930	5189.08		*	31		930	5189.08
1336132851	ARBETTER	KENNETH	CHICAGO	IL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		22	1009	6184.81		*	22		1009	6184.81
1801070867	ARCARO	MICHAEL	BORDENTOWN	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	990	5879.44		*	11		990	5879.44
1144227802	ARCENAS	JESUS MANUEL	JACKSONVILLE	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		18	600	3844.64		*	18		600	3844.64
1952344418	ARDESIA	ROBERT	NEW HAVEN	CT	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	480	3100.7		#		#		
1396841086	AREVALO-VALENCIA	DIANA	WHITE PLAINS	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		17	870	4266.39		*	17		870	4266.39
1275562076	AREVALOS	ANTHONY	OKLAHOMA CITY	OK	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2368.14	0		0		0	0
1689600603	ARGENIO	LAUREN	WEST PITTSTON	PA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2011.83		*		*		
1437196854	ARGUELLES	DONATO	CORAL GABLES	FL	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		43	1530	9716.93		#		#		
1255482022	ARIAS	PAUL	NEWARK	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	795	4408.1		*	15		795	4408.1
1841249836	ARIF	AHMED	FLINT	MI	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1681.02	0		0		0	0
1831188689	ARIFF	JULAIHA	SURPRISE	AZ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2374.5	0		0		0	0
1447260120	ARLING	BRYAN	WASHINGTON	DC	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	956	4233.24		#		#		
1154408284	ARMAS-LOUGHRAN	BARBARA	NEW BRUNSWICK	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	720	3336.07		*		*		
1447263926	ARMATO	JOHN	REDONDO BEACH	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	1170	7093.09		#		#		
1083622922	ARMENIO	VINCENT	EAST PROVIDENCE	RI	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		27	1335	7182.03		#		#		
1104913508	ARMSTRONG	DIANE	FAIRFIELD	OH	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	390	1611.32		*	11		390	1611.32
1043220957	ARMSTRONG	WILLIAM	DALLAS	TX	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		31	1710	8638.71		*	31		1710	8638.71
1366591885	ARNALL	DAVID	FAYETTEVILLE	GA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		19	570	3695.78		*	19		570	3695.78
1598859928	ARNOLD	STEPHEN	HONOLULU	HI	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		52	1980	11231.47		*	52		1980	11231.47
1063452936	ARNONE	THOMAS	ROCHESTER	NY	General Practice	S	LIPITOR	ATORVASTATIN CALCIUM		16	600	3277.67		#		#		
1750318721	ARONBAYEV	JONATHAN	BRIARWOOD	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		54	1620	10105.65		*	54		1620	10105.65
1538106844	ARONOFF	STEPHEN	DALLAS	TX	Endocrinology	S	LIPITOR	ATORVASTATIN CALCIUM		16	960	4596.36		*	16		960	4596.36
1164483244	ARORA	RAVEEN	ANAHEIM	CA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		45	1350	8734.9		#		#		
1104816859	ARRICK	RONALD	PORTSMOUTH	OH	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1668.48		*	12		360	1668.48
1861455354	ARRINGTON	JAMES	LEWISVILLE	AR	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2156.81	0		0		0	0
1790749455	ARROTTI	JOHN	MOKENA	IL	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	666	3078.35		*	12		666	3078.35
1043242209	ARRUDA	NOLAN	WAILUKU	HI	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		27	990	6531.65		*	27		990	6531.65
1861406746	ARTINIAN	AGOP	RIDGEFIELD	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		25	870	5557.06		*	25		870	5557.06
1609806041	ARUNASALAM	SIVA	VICTORVILLE	CA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		20	1020	6497.07		*	20		1020	6497.07
1104827666	ARVAN	TANYA	TORRANCE	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	480	2206.89		*	16		480	2206.89
1275536468	ASAD	MUHAMMAD	HENDERSONVILLE	TN	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		11	630	3630.05		*	11		630	3630.05
1104927102	ASAKER	BAHIGE	BROCKTON	MA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		24	840	4633.35		*	12		480	2264.49
1124051586	ASANOV	ANASTASIA	BROOKLYN	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2388.06		*	12		360	2388.06
1730185729	ASBILL	BRIAN	ASHEVILLE	NC	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2315.7		*	12		360	2315.7
1255389953	ASHAR	RAJIV	TEMPE	AZ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	660	3452.77		*		*		
1063406783	ASHELD	JOHN	NORTH BELLMORE	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		17	1110	5175.41		#		#		
1093700049	ASHKAR	FUAD	MIAMI	FL	Endocrinology	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1629.12		*	12		360	1629.12
1851330302	ASHLEY	WILLIAM	BLUE ISLAND	IL	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1697.04		*	12		360	1697.04
1134136351	ASHLINE	PETER	BOONE	NC	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2137.45		*	11		330	2137.45
1760431860	ASHRAF	SYED	MAYFIELD VILLAGE	OH	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2114.46		*	11		330	2114.46
1518052398	ASKANAS	ALEXANDER	NEW YORK	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	480	2843.19		*	12		480	2843.19
1710960687	ASPRY	KAREN	EAST GREENWICH	RI	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		18	900	4642.17		*	18		900	4642.17
1942375134	ATAC	BULENT	BRONX	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	570	3628.93		*	11		570	3628.93
1881604007	ATALLAH	PIERRE	ROCHESTER	MI	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2310.06		*	12		360	2310.06
1063439099	ATALLAH	RAMI	BROOKLYN	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		25	810	3805.65		*	25		810	3805.65
1336160753	ATASSI	KEITH	VALPARAISO	IN	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		11	570	2904.28		*		*		
1124119219	ATEKHA	COURAGE	STATESBORO	GA	Nephrology	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2374.08		*	12		360	2374.08
1477502375	ATHAY	STEVEN	CORVALLIS	OR	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	1780.69		*	13		390	1780.69
1396778510	ATILLA	MEHMET	KEY WEST	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	420	2750.38		*		*		
1730167263	ATIQUZZAMAN	TAHSINA	KISSIMMEE	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		19	690	4511.47		*	19		690	4511.47
1447418124	ATKINSON	LORRAINE	WEST BABYLON	NY	Physician Assistant	S	LIPITOR	ATORVASTATIN CALCIUM		14	480	2534.54		*	14		480	2534.54
1073513305	ATLAS	BARRY	CHICAGO	IL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1565.2		*	11		330	1565.2
1902881535	ATLAS	WILLIAM	SAN ANTONIO	TX	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1671.8		*	12		360	1671.8
1780722371	ATTAR	MOHAMMED	HOUSTON	TX	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		17	1290	6728.78		#		#		
1275575466	ATTIA	A. LAWRENCE	NEW YORK	NY	Gastroenterology	S	LIPITOR	ATORVASTATIN CALCIUM		19	871	4480.03		*	19		871	4480.03
1396809943	ATTOE	LINDA	NEW YORK	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2575.24	0		0		0	0
1942355938	ATTOH	MICHAEL	LAWNDALE	CA	Internal Medicine	T	LIPITOR	ATORVASTATIN CALCIUM		12	360	1694.84		*	12		360	1694.84
1114092491	AUCOIN BEHRE	GERALDINE	THE VILLAGES	FL	Nurse Practitioner	S	LIPITOR	ATORVASTATIN CALCIUM		13	450	2939.16		*	13		450	2939.16
1578564233	AUCOTT	JOHN	LUTHERVILLE	MD	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	660	4177.64		*	12		660	4177.64
1235139932	AUERBACH	BRUCE	GROVE CITY	OH	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	840	5067.59		*	12		840	5067.59
1407897622	AUERON	FRED	MILLBURN	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		24	1296	7316.83		*	24		1296	7316.83
1104887272	AUJLA	SURINDER	BOWIE	TX	General Surgery	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2372.45		*	12		360	2372.45
1700856382	AUSTIN	BARRY	PITTSBURGH	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	450	2122.86		*	15		450	2122.86
1053395855	AUSTIN	ORSON	CINCINNATI	OH	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1485.64		*	11		330	1485.64
1740285980	AUSTIN	PAUL	EUSTIS	FL	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		14	420	2583.7		*	14		420	2583.7
1669470746	AUSTIN	THOMAS	CLEARWATER	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		14	660	3307.32		*	14		660	3307.32
1336354778	AVANZATO	ANTHONY	BRONX	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	660	3302.17		#		#		
1669522744	AVEDISSIAN	HAROUTIUN	BRONX	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		18	720	3741.25		*	18		720	3741.25
1801875034	AVENTA	ANTHONY	AUSTIN	TX	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		18	600	3635.85		*	18		600	3635.85
1740385541	AVERY	DANIEL	DUBLIN	GA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		22	660	4296.18		*	22		660	4296.18
1487671947	AVERY	JAMES	SAINT LOUIS	MO	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2384.45		*	12		360	2384.45
1710921051	AVOLESE	SEBASTIAN	GLENDALE	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	1200	6739.97		#		#		
1275837080	AWAN	KHURRAM	ASTORIA	NY	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	1787.44		*	13		390	1787.44
1376545764	AXELROD	ALEXANDER	CHANHASSEN	MN	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		18	540	2588.96		*	18		540	2588.96
1194723569	AXELROD	DANIEL	FORT MYERS	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		19	870	4752.48		*		*		
1730180407	AXONOVITZ	ROBERT	SYLVANIA	OH	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	960	4133.11		*	12		960	4133.11
1396701512	AYER	GOPI	LOS GATOS	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	1802.49		*	13		390	1802.49
1801866470	AYUB	HAFIZ	NELSONVILLE	OH	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2310.06		*	12		360	2310.06
1912908039	AYUBI-MOAK	INEKE	GLENDALE	AZ	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		14	420	1069.83		*		*		
1417910555	AYVAZYAN	HERMAN	EAST PROVIDENCE	RI	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		27	930	5962.64		*	27		930	5962.64
1437207073	AZAD	SUSAN	BEVERLY HILLS	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	420	1855.08		*	12		420	1855.08
1467626986	AZAR	SARA	RANCHO MIRAGE	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	660	2974.91		*	12		660	2974.91
1306847405	AZBEL	MARK	BROOKLYN	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		33	990	6380.97		#		#		
1942290754	AZIZ	ABDUL	WAUKEGAN	IL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2361.96	0		0		0	0
1750429130	AZIZ	ABDULRAB	MONROEVILLE	PA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		23	1170	6875.35		#		#		
1598749178	AZRILEVICH	MIKHAIL	PHILADELPHIA	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		54	1620	8496.15		*	54		1620	8496.15
1164404257	AZZARA	VINCENT	FORT MYERS	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		14	480	3052.94		*	14		480	3052.94
1689869968	BABILAH	REXFORD	LANHAM	MD	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	600	3823.41		*		*		
1922030527	BABIN	DEBBRA	MADAWASKA	ME	Nurse Practitioner	S	LIPITOR	ATORVASTATIN CALCIUM		13	630	4097.91		*		*		
1033141213	BABU	MUTHIYALIAH	SANTA MARIA	CA	Nephrology	S	LIPITOR	ATORVASTATIN CALCIUM		25	196	1381.07		*	25		196	1381.07
1255397279	BACCASH	EMIL	BROOKLYN	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		19	1050	5602.54		#		#		
1376594267	BACH	PHILIP	SACRAMENTO	CA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		30	1260	7034.14		#		#		
1508874223	BACHHUBER	RAYMOND	DEPERE	WI	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2189.83	0		0		0	0
1558396077	BADALYAN	SEDA	GLENDALE	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	870	5742.9		*	11		870	5742.9
1053399048	BADGER	MICHAEL	NORTH CONWAY	NH	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		25	750	4229.93		*	25		750	4229.93
1669405213	BADIK	BRYAN	PERRYSBURG	OH	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		14	540	3085.84		*	14		540	3085.84
1770579260	BADLANI	SACHAL	LONG ISLAND CITY	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	840	4494.02		*	16		840	4494.02
1578753265	BADLISSI	JOHN	NEDERLAND	TX	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	660	3648.2		#		#		
1265470405	BADMAN	JAMES	ALTAMONTE SPRINGS	FL	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1791.76		*	11		330	1791.76
1841223450	BADUA	MARINA	HONOLULU	HI	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	480	3362.32		*	16		480	3362.32
1205910999	BAE	STEWART	FLUSHING	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1534.34		*	11		330	1534.34
